FGR	YPPOXEPPYTYSBEPPYTXSPPYXSBTY	69.8724694267517	chr1	27956696	27966696
FH	FSOEP	83.061600828827	chr1	241678055	241688055
FHAD1	YOPPS	0.235693192801091	chr1	15568718	15578718
FHDC1	COP	0.0273668631499819	chr4	153852474	153862474
FHIT	FFTAFSEYPPOTBTPBEY	27.2876990467354	chr3	61232126	61242126
FHL1	OC	0.0	chrX	135274205	135284205
FHL2	CO	4.91823622932016	chr2	106010508	106020508
FHL3	OP	2.20957816992635	chr1	38466186	38476186
FHOD1	PPFCNTSFOYPCSECPPFBPPTSFPY	22.4164277543506	chr16	67276384	67286384
FHOD3	PCPBOPP	37.1713598235479	chr18	33872675	33882675
FIBCD1	YCPCO	0.157384059152474	chr9	133809634	133819634
FIBP	YEFFCYPECPYBTFSTCNSECOPPYFYBCP	34.5804336623159	chr11	65650942	65660942
FICD	TTCYFCSAZOPPC	1.98219617710828	chr12	108904053	108914053
FIG4	YPNSEOPCTTTYC	12.9061070323654	chr6	110007498	110017498
FIGNL1	BYNOPPTP	22.9933167456412	chr7	50513048	50523048
FILIP1	SBPEOT	14.2979707317682	chr6	76198516	76208516
FIP1L1	TNSPFOPTYE	79.2135914311181	chr4	54238807	54248807
FIS1	NOTBPPEYC	29.0750265068716	chr7	100883362	100893362
FITM2	BCNOYPS	3.1553766050768	chr20	42934842	42944842
FIZ1	TTFESNTPPYYYSEBOS	5.85792245589301	chr19	56105883	56115883
FJX1	YCOCPPB	2.01145876815892	chr11	35635007	35645007
FKBP10	CPPBBYO	0.0771791976031937	chr17	39964255	39974255
FKBP11	TOPBYC	12.353992376178	chr12	49314275	49324275
FKBP14	SPPPNEYSTTTPEZBASFOTY	7.53613248135517	chr7	30061318	30071318
FKBP15	FTFSBEOYPPBSPTXPBE	66.0289705222783	chr9	115978557	115988557
FKBP1A	EBPNOYF	161.072980233497	chr20	1368698	1378698
FKBP1B	TFASZBPYEFPO	0.0	chr2	24267610	24277610
FKBP2	YPBSTYETPBSYFNOFYEPY	54.8802956752436	chr11	64003566	64013566
FKBP3	PYEBAFSNZYTCTAFSOYBP	53.0609707369635	chr14	45598684	45608684
FKBP4	SFOBNPPPYECC	42.4743202257356	chr12	2899135	2909135
FKBP5	SFOPP	55.9973608071012	chr6	35651692	35661692
FKBP6	CPPO	0.0	chr7	72737163	72747163
FKBP7	EPPYNPCBYOBTN	4.9453889621795	chr2	179338327	179348327
FKBP8	CYNPBTSFOY	92.3501556106842	chr19	18649383	18659383
FKBPL	RYEZSFTOPPNBFSZETY	2.34976479033764	chr6	32093065	32103065
FKRP	BOYPPNYCC	2.72047157793775	chr19	47244313	47254313
FKTN	PTOR	7.32250648940279	chr9	108315411	108325411
FLAD1	TFZSAOYCC	13.1234119696944	chr1	154950819	154960819
FLCN	NYTBPBSOY	7.89651983064693	chr17	17135482	17145482
FLI1	CPPSETOBPPYP	18.7246757154544	chr11	128558966	128568966
FLII	PFBSAZNOYEPPYTT	39.7827047158653	chr17	18157052	18167052
FLNA	PPNSFSPOPCCPCTTPSCYEPE	170.845725548143	chrX	153598002	153608002
FLNB	CYNOTPPPY	34.4904344111067	chr3	57989148	57999148
FLOT1	STPPNECEBOPPYCYPPPTS	34.1512484470356	chr6	30705464	30715464
FLOT2	PPBPEOYPPBPPTP	48.3706790090654	chr17	27219751	27229751
FLRT3	YCOC	4.93832344437223	chr20	14313258	14323258
FLT3	OP	0.0	chr13	28669713	28679713
FLT3LG	SPYPSYCEYCPBOXC	5.10725526203878	chr19	49972471	49982471
FLVCR1	PEYTFNPSOPY	13.3845154170594	chr1	213026616	213036616
FLVCR2	BCYO	0.471022241412001	chr14	76039962	76049962
FLYWCH1	CPFSYNTOBPP	7.09508699310983	chr16	2956931	2966931
FLYWCH2	SFYTAPYFONP	9.05949333073177	chr16	2928215	2938215
FMN1	SFO	0.0262369271045597	chr15	33481915	33491915
FMNL1	CYPSYPPCOTBTPYTSYBEPT	36.2372015158313	chr17	43294251	43304251
FMNL2	NSYOYPP	6.29665644230828	chr2	153186687	153196687
FMNL3	CYSFEOPPTPPTFYPTBPB	21.399285679586	chr12	50096188	50106188
FMO1	COCB	0.0	chr1	171212632	171222632
FMO2	OC	0.0	chr1	171149438	171159438
FMO4	PYBCFTO	3.02386532883871	chr1	171278321	171288321
FMO5	PO	0.212519433117501	chr1	146691931	146701931
FMOD	CO	0.0	chr1	203315250	203325250
FMR1	NEBOY	9.16022455847307	chrX	146988436	146998436
FN1	PO	3.22953013873391	chr2	216295791	216305791
FN3KRP	CBSOYP	9.22087372503	chr17	80669581	80679581
FNBP1	ETTPNOYTPTPEYYPYP	260.506615794185	chr9	132800468	132810468
FNBP4	PYTAZSFBNOYPYEBT	68.9324037898019	chr11	47783893	47793893
FNDC1	COYC	0.0	chr6	159585431	159595431
FNDC3A	XCTENOYEPPTBYCTTTPBT	38.4007789486106	chr13	49545047	49555047
FNDC3B	CYPSTYOPPPYCY	20.1657218450904	chr3	171752367	171762367
FNDC5	YCO	0.0	chr1	33331513	33341513
FNDC7	CO	0.0	chr1	109250529	109260529
FNDC8	CYBPEYSCO	0.0	chr17	33443633	33453633
FNDC9	OC	0.0	chr5	156767685	156777685
FNIP1	PTFSBOYYE	12.8023126372031	chr5	131127710	131137710
FNIP2	YPO	1.13554575624943	chr4	159685177	159695177
FNTA	NBESTONPPYYETBT	45.9925609620206	chr8	42906465	42916465
FNTB	CCYSOBYNPPEY	18.008734915116	chr14	65448612	65458612
FOS	BPSYPPSBPTFOP	1.03249377573185	chr14	75740530	75750530
FOSB	CNPSPTOPBNSFPYFSTYP	1.55256255974182	chr19	45966253	45976253
FOSL1	PSTOCPPB	10.1561010881066	chr11	65662859	65672859
FOSL2	PCPPESBYTOPC	1.89243766910591	chr2	28610724	28620724
FOXA1	OC	0.0	chr14	38059454	38069454
FOXA2	CO	0.0	chr20	22560210	22570210
FOXA3	PBTYNPSBEEBCYO	0.6022068769348	chr19	46362583	46372583
FOXC1	OYC	0.186282506012942	chr6	1605149	1615149
FOXC2	YCBSPFO	0.874343924724135	chr16	86595434	86605434
FOXD1	CYO	0.0	chr5	72739602	72749602
FOXD2	YBCTPPECSYOPP	0.0262369271045597	chr1	47898715	47908715
FOXD3	PO	0.0	chr1	63783237	63793237
FOXF1	PO	0.0254711352493171	chr16	86539132	86549132
FOXH1	CPEOCBP	0.0	chr8	145696232	145706232
FOXI3	CO	0.0254711352493171	chr2	88747211	88757211
FOXJ1	EPFSYEOC	0.0	chr17	74132326	74142326
FOXJ2	SOYPPPPPPX	4.86882554253202	chr12	8180311	8190311
FOXJ3	TSEYBPOC	47.1622156942176	chr1	42795906	42805906
FOXK1	PSYCOCPBTPCB	41.1469297768478	chr7	4716925	4726925
FOXK2	TPPYSBZAFOYP	42.7064796117415	chr17	80472607	80482607
FOXL1	CO	0.0	chr16	86607154	86617154
FOXM1	TCYFTPSEOY	51.196362459358	chr12	2981340	2991340
FOXN1	TYO	0.0254711352493171	chr17	26828365	26838365
FOXN2	PYTFSCEOYBEPPCTT	34.8842431871463	chr2	48536820	48546820
FOXN3	FCYPBPYSOPTFSANB	13.5617301821803	chr14	89878577	89888577
FOXO1	YCSFOCYPCBBPPSTB	18.2127322536655	chr13	41235778	41245778
FOXO3	PBFBSYNNBSPPTOPPPESBTBSPPB	0.846977061574152	chr6	108877119	108887119
FOXO4	YEPONTTPC	1.13026022021249	chrX	70310700	70320700
FOXO6	FSCPOPPPB	0.896023604172121	chr1	41822105	41832105
FOXP1	CO	0.0517080623538767	chr3	71627879	71637879
FOXP3	PPZSFTYO	0.0	chrX	49116172	49126172
FOXP4	SPPTYOPPY	39.5677286423364	chr6	41509118	41519118
FOXRED1	YPPTEFBASOTB	11.0435852357407	chr11	126134048	126144048
FOXRED2	CYPPBFSTYO	2.40683339567822	chr22	36898087	36908087
FOXS1	YCOR	0.0	chr20	30428407	30438407
FPGS	BTOSFYPEPYC	24.4225993468601	chr9	130560160	130570160
FPGT	PNOYPT	10.7640560294288	chr1	74658925	74668925
FRA10AC1	TSYEPOBZC	22.222123185595	chr10	95457349	95467349
FRAS1	PBOPPPC	15.0321687752616	chr4	78973476	78983476
FRAT1	SBOPPC	0.339510965173907	chr10	99074027	99084027
FRAT2	NTSBTOEPPPCC	3.65519890918895	chr10	99089486	99099486
FREM2	CFO	0.0779449894584364	chr13	39256213	39266213
FRG1	PCYESOFT	71.234624228801	chr4	190857026	190867026
FRG2C	OP	0.0	chr3	75708478	75718478
FRK	OBBPF	0.391583171717963	chr6	116377054	116387054
FRMD4B	CO	3.10334190200763	chr3	69430239	69440239
FRMD5	FASZBO	0.0	chr15	44482469	44492469
FRMD6	TSBCOYC	0.338745173318664	chr14	52113627	52123627
FRMD8	YBPPYCYSTPBNFSPOE	14.1771462737343	chr11	65149107	65159107
FRMPD1	OP	0.0	chr9	37645950	37655950
FRMPD2	XTEPYSO	0.92459541031729	chr10	49477739	49487739
FRRS1	COPT	5.8515303610212	chr1	100227191	100237191
FRS2	PTYOEPPEC	6.18576991642251	chr12	69859167	69869167
FRS3	PCSBNYRPEOC	1.27238007199934	chr6	41742638	41752638
FRY	CPO	1.61989897365151	chr13	32600910	32610910
FRYL	PYTASZFOYPCY	18.7612929615527	chr4	48777296	48787296
FSCN1	PBSPPSCTOYPPPEYYPB	197.288160119458	chr7	5627446	5637446
FSCN2	CYYYO	0.0	chr17	79490402	79500402
FSCN3	YCPOPC	0.0	chr7	127228789	127238789
FSD1	EYNPO	0.499556544082289	chr19	4299594	4309594
FSD1L	CPPSNOB	107.43686462315	chr9	108205314	108215314
FSD2	PCZYBFZSABSCYPO	0.0254711352493171	chr15	83469821	83479821
FSIP1	CYEBPONSF	1.3271137982993	chr15	40070042	40080042
FSIP2	OYC	0.0	chr2	186598530	186608530
FST	COPC	0.0	chr5	52771458	52781458
FSTL3	PPSPOYPNPBYCNYBS	8.86665021405508	chr19	671391	681391
FSTL4	OC	0.0	chr5	132943232	132953232
FTCD	OC	0.0	chr21	47570493	47580493
FTH1	YEPSTPTYXEPPPSEFTOTYTPBPPZY	61.799868002735	chr11	61730106	61740106
FTHL17	OP	0.0	chrX	31085158	31095158
FTL	PSTPSBYSFTOEBBYEPBYBP	792.078475056704	chr19	49463565	49473565
FTO	NEYCPPBO	36.61922179015	chr16	53733067	53743067
FTSJ1	CBYPCEOF	33.938280611832	chrX	48329586	48339586
FTSJ3	CONYYPPPRET	27.9491300017008	chr17	61900023	61910023
FUBP1	CBTESTNEOYPPTTY	305.955604879299	chr1	78439756	78449756
FUBP3	TTSBFEOPPY	28.4631208449023	chr9	133449963	133459963
FUCA1	CYSTFNOPPPPEBSY	9.48413054930171	chr1	24189780	24199780
FUCA2	YCOPPPYBECBB	37.7710975734194	chr6	143827857	143837857
FUNDC1	CPOY	10.5653067234413	chrX	44397105	44407105
FUNDC2	NOYPPBTC	12.8669782804107	chrX	154250118	154260118
FURIN	OPPPPT	0.130017196002493	chr15	91406817	91416817
FUS	TEPPYBSZTOEPYNEBFE	315.66537867852	chr16	31186459	31196459
FUT10	CTPPSYEBOYBCC	12.7273324310053	chr8	33325664	33335664
FUT11	CNOBYEPPPNCENC	29.2761058165816	chr10	75527033	75537033
FUT4	BCOPPPY	11.8756763604038	chr11	94272086	94282086
FUT7	YCPPYOCYCC	0.449706706154194	chr9	139921540	139931540
FUT8	SAPFYCPFYSBNOFYYCPC	11.8401716883808	chr14	65874447	65884447
FUZ	NBPPTYXFSYBSPYTEOCBCPY	1.9396259872781	chr19	50311549	50321549
FXN	YCOBPPBN	33.8537608854455	chr9	71645667	71655667
FXR1	PCSPOY	114.92280763952	chr3	180625457	180635457
FXR2	NFSCNOYPYC	6.38078864729408	chr17	7513215	7523215
FXYD1	CYPOXCYPCY	0.0	chr19	35624727	35634727
FXYD2	BPPOYCPYC	8.85976733830409	chr11	117690459	117700459
FXYD3	COP	0.0	chr19	35601726	35611726
FXYD5	CYPOPPY	296.254182519553	chr19	35640637	35650637
FXYD7	XCYPCYO	0.105311852608418	chr19	35629158	35639158
FYCO1	TTEOPYBP	12.7609098868932	chr3	46032316	46042316
FYN	YSAFOCYPPYE	108.077108959392	chr6	112189655	112199655
FYTTD1	TCNPPOYYTX	56.2502688006135	chr3	197471753	197481753
FZD1	YOPP	0.366476180658826	chr7	90888747	90898747
FZD2	YFSPO	0.0802048615492807	chr17	42629851	42639851
FZD3	YFSYYSCNOYPP	8.5621357780549	chr8	28346728	28356728
FZD4	PNCFSON	0.0524738542091193	chr11	86661437	86671437
FZD5	FFYOBCPPPPPBC	2.18673105095806	chr2	208629630	208639630
FZD6	OP	0.187048297868184	chr8	104306125	104316125
FZD7	YPBCFSOBPP	0.0	chr2	202893577	202903577
FZD8	OPC	0.0	chr10	35926224	35936224
FZD9	SOP	0.0	chr7	72843107	72853107
FZR1	PSNEOYP	13.8883259452935	chr19	3501308	3511308
G0S2	SPPFBTTOP	7.68961257428166	chr1	209843756	209853756
G2E3	NSTOPPYYP	16.0862264843111	chr14	31023363	31033363
G3BP1	PPNCEPPYCSZFATBONPEPFPP	212.574475046113	chr5	151146514	151156514
G3BP2	ENFSTYOPBY	111.475646878603	chr4	76593595	76603595
G6PC3	NYBPPNTCPBTEYOSFP	19.4999325065724	chr17	42143102	42153102
G6PD	PPEFOT	39.6999040905637	chrX	153770061	153780061
GAA	YCNPPSBO	1.98411528221949	chr17	78070379	78080379
GAB1	YETPPCOPP	11.0168341505464	chr4	144253028	144263028
GAB2	SPBCPYCOBYPCC	0.685437402430168	chr11	78123866	78133866
GAB3	OPPCY	0.0547337262999637	chrX	153974352	153984352
GAB4	CO	0.0	chr22	17484112	17494112
GABARAP	FPCFBTSPYESOYEYSEPNTBS	76.0431235100957	chr17	7140768	7150768
GABARAPL1	OS	0.210987849407016	chr12	10360475	10370475
GABARAPL2	BFTSTYOPPTP	33.818106199523	chr16	75595276	75605276
GABBR1	POCP	0.188542378103786	chr6	29595960	29605960
GABBR2	OC	0.0	chr9	101466217	101476217
GABPA	STOEFBRYTNPPEET	16.8215310866394	chr21	27102282	27112282
GABPB1	CYTYNTOTSBPPYEYYTF	27.8921940482897	chr15	50642395	50652395
GABPB2	STPPEYOSCY	3.55538348720243	chr1	151038236	151048236
GABRA4	PO	4.05836734289587	chr4	46990598	47000598
GABRA5	CO	0.0254711352493171	chr15	27107208	27117208
GABRB1	NOPCY	1.04203329592061	chr4	47028583	47038583
GABRB2	BNOBYC	0.183256842066855	chr5	160968731	160978731
GABRG1	FO	0.0	chr4	46121071	46131071
GABRQ	COC	0.0	chrX	151801348	151811348
GABRR3	CTPYCO	0.0	chr3	97749159	97759159
GAD1	CYCPOY	0.632963548221048	chr2	171668396	171678396
GADD45A	PSFTOYPECYTPT	37.0359793050239	chr1	68145883	68155883
GADD45B	BECYSBYCPPPPBFSTOYEBYPPPBESC	113.855045971996	chr19	2471124	2481124
GADD45G	BCYPPCBFOTP	0.159681434718202	chr9	92214926	92224926
GADD45GIP1	POEPY	97.829324742621	chr19	13063037	13073037
GAK	PBTBETNSPBOYB	39.3535009986926	chr4	921104	931104
GAL3ST3	YESBFPENOYCS	0.0	chr11	65811632	65821632
GAL3ST4	PO	0.292322647001719	chr7	99761240	99771240
GALC	BSPTCBTSEYOPPP	7.66078913437096	chr14	88454526	88464526
GALE	CTEYPBSOEP	10.4624422602982	chr1	24122244	24132244
GALK1	COYPPC	5.2816867460329	chr17	73756273	73766273
GALK2	BO	7.03257960212711	chr15	49457443	49467443
GALM	EPYOBPPB	2.66880101905875	chr2	38888255	38898255
GALNS	CYYPTEBSOE	1.6282851805843	chr16	88918355	88928355
GALNT1	SBPPPPENOP	6.70687025231759	chr18	33156703	33166703
GALNT10	CYYBPPPPPBOTYT	18.1494949346899	chr5	153565292	153575292
GALNT11	PPONCFC	2.74134796205561	chr7	151717758	151727758
GALNT14	BPCOCP	12.2366012449958	chr2	31356306	31366306
GALNT2	SBNFPPOYPBCBC	25.3933656497288	chr1	230197984	230207984
GALNT3	SO	0.526559263042091	chr2	166645757	166655757
GALNT4	SRTNBEYPPBYCOBTP	8.63410444657092	chr12	89913573	89923573
GALNT6	TEPBXFBTPPO	2.89381062936133	chr12	51780190	51790190
GALNT7	EPOEPPYETC	13.505013234378	chr4	174084961	174094961
GALNT8	CO	0.0	chr12	4824565	4834565
GALP	PYCO	0.0	chr19	56682376	56692376
GALR2	SYETPNPO	0.0	chr17	74065861	74075861
GALT	TYBFSAOBPPCE	5.59383084805683	chr9	34641671	34651671
GAMT	COPP	1.66628399649357	chr19	1396541	1406541
GAN	YTFSOYPPS	4.2969736892184	chr16	81343566	81353566
GANAB	FSOYTPB	73.465579954593	chr11	62409085	62419085
GANC	OPYPESTNPBY	19.7475609792882	chr15	42560398	42570398
GAPDH	PNTEEEPPBYFSTOEBPYEYCB	3508.01462773385	chr12	6638682	6648682
GAPVD1	TENYPCO	23.9302490835384	chr9	128019104	128029104
GAR1	TYPEOBB	67.6731144067567	chr4	110731917	110741917
GART	PFAYYSFTNBETPFESOP	82.0811591181343	chr21	34909423	34919423
GAS1	YCSO	0.0	chr9	89557421	89567421
GAS2	OTPBTPPTTTC	69.822866846961	chr11	22683156	22693156
GAS2L1	YCOPRPP	0.0254711352493171	chr22	29697639	29707639
GAS2L3	PBFSO	6.84619871195386	chr12	100962461	100972461
GAS6	OP	0.0	chr13	114562049	114572049
GAS8	CYPYPO	0.81997434261435	chr16	90084087	90094087
GATA2	CYO	0.0273668631499819	chr3	128207044	128217044
GATA3	CYSFBPPOPPC	3.73823868160422	chr10	8091650	8101650
GATA4	FO	0.0	chr8	11556710	11566710
GATA6	CO	0.0	chr18	19744549	19754549
GATAD1	TCSEOPPYTCYR	20.3020387670449	chr7	92071795	92081795
GATAD2A	BCPSFONPBYC	68.5938808577977	chr19	19511483	19521483
GATAD2B	BYTPAFSZOCYPPPYTCT	58.0571563313701	chr1	153890448	153900448
GATC	TYESBZOTPP	15.4207262830335	chr12	120879246	120889246
GATM	SFTOPPPB	29.3093848842829	chr15	45665742	45675742
GBA	FNTXCEYPPSBFTCYPETO	12.0764572819271	chr1	155206040	155216040
GBA2	CYOEPPT	18.0531959575286	chr9	35744225	35754225
GBE1	BBSTORYPSTNCB	76.7277212536432	chr3	81805796	81815796
GBF1	AZSFNAOTPYPR	49.3754494323101	chr10	104000288	104010288
GBGT1	PPOC	0.551227102961283	chr9	136034301	136044301
GBP2	TO	3.90778627722648	chr1	89586797	89596797
GBP3	OT	3.2067205232405	chr1	89483549	89493549
GBP4	PTSTTPOCY	25.0431292229534	chr1	89659625	89669625
GBP5	CO	0.945471794435154	chr1	89733543	89743543
GBP6	PO	0.129653051812313	chr1	89824617	89834617
GBX1	YCSCO	0.0	chr7	150859781	150869781
GCA	TPSFONPBPB	41.5613160926478	chr2	163195641	163205641
GCAT	PPYETTSFNOP	6.77114349880631	chr22	38198940	38208940
GCC1	PCYPSBTSOYPE	11.4233456379685	chr7	127220650	127230650
GCC2	RESOPE	31.1422331912456	chr2	109060661	109070661
GCDH	FSEOPF	12.456894342796	chr19	12996973	13006973
GCFC2	BOYPPEC	25.7290009012054	chr2	75933041	75943041
GCG	CO	0.0	chr2	163003757	163013757
GCGR	OC	0.0254711352493171	chr17	79757025	79767025
GCH1	YCSFOTPPP	11.7718819652415	chr14	55364544	55374544
GCHFR	FNFBOCPBY	8.53716467463096	chr15	41051265	41061265
GCLC	BPNSYTSYOENPCBS	8.02081233947255	chr6	53404899	53414899
GCLM	CSYFOPP	18.3506682529321	chr1	94369986	94379986
GCM1	CO	0.0	chr6	53008639	53018639
GCNT1	CYOYY	1.03745267105349	chr9	79069097	79079097
GCSH	FSOPP	7.71366463624514	chr16	81125000	81135000
GDA	OPX	0.0	chr9	74759355	74769355
GDAP1	EPONYPS	14.3524701862727	chr8	75257637	75267637
GDAP2	XESPFTOPC	16.0465601970562	chr1	118467244	118477244
GDE1	YTYYPEBSFOCYET	18.1080220527484	chr16	19528420	19538420
GDF1	OC	0.050942270498634	chr19	19001967	19011967
GDF11	YPSCXOCPE	2.98588989013998	chr12	56131905	56141905
GDF15	OCPPCYS	7.60524122218221	chr19	18491967	18501967
GDF2	FO	0.0	chr10	48411908	48421908
GDF5	CYO	0.0262369271045597	chr20	34021008	34031008
GDF6	CYO	0.0	chr8	97168034	97178034
GDF9	YTPBSOCP	0.0	chr5	132197161	132207161
GDI1	YOP	31.0768191181528	chrX	153660499	153670499
GDI2	PPPYBFPBPEYTZSFOCYBF	289.546974595419	chr10	5850397	5860397
GDNF	OYCPB	0.0	chr5	37835143	37845143
GDPD1	NCPOP	1.73166380181717	chr17	57292871	57302871
GDPD2	CO	0.0	chrX	69638163	69648163
GDPD3	OYCPC	0.0	chr16	30119858	30129858
GDPD5	YFSBYOCPPBT	2.29972419932945	chr11	75231986	75241986
GEM	CBOSTYPBT	1.75520170569094	chr8	95269547	95279547
GEMIN2	TPNOYP	11.6867557118454	chr14	39578526	39588526
GEMIN4	YBEYTCSNOPPEB	22.3716900613493	chr17	650504	660504
GEMIN5	TPYTENSBBPYSOTY	29.5369048605194	chr5	154312771	154322771
GEMIN6	PYEOC	32.8638856935773	chr2	39000351	39010351
GEMIN7	PEYSBYPPBSTSYPPEOSB	11.1232525619897	chr19	45577517	45587517
GEMIN8	TCYYBESPPOPTB	32.8756802105388	chrX	14043011	14053011
GEN1	TTPPBYNFSOTPP	29.0350710823763	chr2	17930404	17940404
GET4	SCYBPCYSBONYEPAFS	24.1180631732619	chr7	911190	921190
GFAP	PYCOC	0.136834315749909	chr17	42987868	42997868
GFER	PCSEPOY	20.4544954191101	chr16	2029193	2039193
GFI1	CYEOPPYEBYCTPTPP	15.2602698055139	chr1	92947482	92957482
GFI1B	ASFPYCO	1.37499290137696	chr9	135849080	135859080
GFM1	TCYSEROBPPY	62.454067703636	chr3	158357315	158367315
GFM2	XPSETYPZOC	31.8796069125846	chr5	74057942	74067942
GFOD1	BOYCPPYYTCPT	29.5155670879735	chr6	13482832	13492832
GFOD2	YESNPPO	6.6324884621055	chr16	67748219	67758219
GFPT1	BEYNBSPPFO	60.1480933123104	chr2	69609359	69619359
GFPT2	FO	0.0	chr5	179775336	179785336
GFRA2	OCP	0.0	chr8	21641387	21651387
GGA1	BCYPTYEPBYSOYST	23.0761314972072	chr22	37999840	38009840
GGA2	BSEOTYPBYPC	53.8876008386962	chr16	23516815	23526815
GGA3	YPETSBOYT	20.032118072631	chr17	73252687	73262687
GGCT	FFPNTFSATOYPF	49.3844889206735	chr7	30539445	30549445
GGCX	YPTOYE	6.03964771424938	chr2	85783616	85793616
GGH	CSYTEBSPPYO	54.3641074802491	chr8	63946365	63956365
GGN	TSO	0.0	chr19	38873674	38883674
GGNBP2	CEPOEFSETYBPPT	35.6177705872391	chr17	34895767	34905767
GGPS1	PYPPEYETSFYPEONTTPPTC	18.8189132284579	chr1	235486884	235496884
GGT1	OPP	0.233069176520067	chr22	24994159	25004159
GGT6	PPSPBOPYCTEB	0.0	chr17	4458872	4468872
GGT7	PPSFPCSNCYEOP	0.496129232471139	chr20	33455659	33465659
GH1	PPPSXYCOP	0.0	chr17	61991199	62001199
GH2	CO	0.0	chr17	61954304	61964304
GHDC	YCSOTPBE	6.12561476645042	chr17	40341512	40351512
GHITM	YFESTOCPP	84.6576678860462	chr10	85894264	85904264
GHR	CO	0.15891564286296	chr5	42418540	42428540
GHRH	PO	0.0	chr20	35885217	35895217
GHRL	YTYBPO	0.756163624476125	chr3	10329631	10339631
GIGYF1	PSPBYEYOYCC	1.58109686241211	chr7	100286873	100296873
GIGYF2	NSBOYPP	48.873861272692	chr2	233557040	233567040
GIMAP1	OE	28.125986637872	chr7	150408700	150418700
GIMAP2	PCBYOETP	28.7103052911601	chr7	150377793	150387793
GIMAP5	SOC	1.0135364967252	chr7	150429505	150439505
GIMAP6	PEOYTX	11.0265611881096	chr7	150324473	150334473
GIMAP7	OT	0.795670646885337	chr7	150206959	150216959
GIMAP8	BCYPOPBT	0.236458984656333	chr7	150142717	150152717
GIN1	TBESYPONTZTBT	9.48271147601588	chr5	102450842	102460842
GINS1	PPSFOTY	31.1898953844978	chr20	25383308	25393308
GINS2	PSFZOYP	47.4849998600246	chr16	85717560	85727560
GINS3	ZRESBTOYYPYE	14.6181542585048	chr16	58421374	58431374
GINS4	PYCAFSOTP	14.3801028094525	chr8	41381779	41391779
GIPC1	BSPPFSO	4.15023570908956	chr19	14601939	14611939
GIPC3	OC	0.0	chr19	3580475	3590475
GIPR	FOTYPPESBSP	5.49725522030704	chr19	46166478	46176478
GIT1	CPEYCYBPSBBNYSEONYPC	13.4479619910075	chr17	27911666	27921666
GIT2	PPTBSEYESBYNOPE	23.0709443453306	chr12	110429173	110439173
GJA1	CO	0.0	chr6	121751791	121761791
GJA3	CYYYPPO	0.266123223372043	chr13	20730191	20740191
GJA4	COB	0.0	chr1	35253599	35263599
GJB1	OC	0.0273668631499819	chrX	70438073	70448073
GJB2	YCOC	0.0771791976031937	chr13	20762077	20772077
GJB5	CO	0.0	chr1	35215647	35225647
GJC1	OP	2.04985923173327	chr17	42902655	42912655
GJD3	OPPCY	0.0	chr17	38515989	38525989
GK	PYTYPFSOY	0.919636514995656	chrX	30666539	30676539
GK5	YTEOP	6.10053115260183	chr3	141939427	141949427
GKAP1	OPP	2.56232172693003	chr9	86427684	86437684
GLA	YEPZBFSTO	11.0971140190455	chrX	100657913	100667913
GLB1	BNYOPPSPYY	34.7834978331407	chr3	33133638	33143638
GLB1L	TPPYPOE	1.39485185987405	chr2	220105166	220115166
GLB1L2	FO	0.0	chr11	134196881	134206881
GLB1L3	CO	0.0	chr11	134141272	134151272
GLCCI1	EPNBTSZFAOPYYPT	55.4970803502666	chr7	8003426	8013426
GLCE	FASTOFPC	3.27811415298138	chr15	69447973	69457973
GLDC	EYPYFSOBT	11.00330317053	chr9	6640729	6650729
GLE1	BNSOFYPP	25.6909097163764	chr9	131261997	131271997
GLG1	EPYSONCTP	40.5996300173231	chr16	74636012	74646012
GLI1	PPFCBETPCYPSYOPSTPYCTS	0.212883577307681	chr12	57848567	57858567
GLI2	CO	0.0	chr2	121488443	121498443
GLI3	OY	0.0	chr7	42271808	42281808
GLI4	PPYESOPPT	2.61096662186294	chr8	144344614	144354614
GLIPR1	BTTOSYBPPPYC	36.1303080893856	chr12	75869534	75879534
GLIPR1L1	PSEYYCPO	0.0254711352493171	chr12	75723449	75733449
GLIPR1L2	NOSYC	0.344432357020659	chr12	75779868	75789868
GLIPR2	POY	0.0783091336486159	chr9	36131729	36141729
GLIS1	PSFO	0.0273668631499819	chr1	54199837	54209837
GLIS2	CBPBPPOP	10.2104706702164	chr16	4361067	4371067
GLIS3	OYC	0.050942270498634	chr9	4295068	4305068
GLMN	POYYTPC	12.8269712261761	chr1	92759544	92769544
GLO1	NESFAZTOYPP	119.403918568869	chr6	38665921	38675921
GLOD4	ZTESYOBFNPP	64.139743254958	chr17	680520	690520
GLOD5	OC	0.0	chrX	48615150	48625150
GLRA2	CYO	0.0	chrX	14542657	14552657
GLRA3	FO	0.0	chr4	175745398	175755398
GLRX	PPBTYTTFOPSBTXP	31.3590582382542	chr5	95153430	95163430
GLRX2	YSEOCPP	21.6161156019127	chr1	193069544	193079544
GLRX3	NEOSTYPP	76.7226209551359	chr10	131929654	131939654
GLRX5	FYPPERBASNFZTO	44.0033356306575	chr14	95996386	96006386
GLS	BSFTOEPPPSFYEBTX	88.0141068950337	chr2	191740546	191750546
GLS2	FSO	0.89904926811821	chr12	56876945	56886945
GLT1D1	YPPOPPYTY	15.0199536090526	chr12	129333022	129343022
GLT8D1	PBYEPPOB	10.1878578230436	chr3	52734807	52744807
